,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,player_id,shifts,shots_blocked_by_player,assists,position_encoded
1406,Jordan Szwarz,112.0,2.0,4.0,1.0,4.0,43.0,3.0,45.0,0.0,14.0,9.0,60.0,15.0,7.0,1.0,5.0,738.0,72.0,54.0,11.0,49.0,33.0,50,29935.0,1.52,1.68,4.0,8475224,738.0,25.0,3.0,3
1407,Jordan Weal,341.0,56.0,32.0,15.0,43.0,89.0,7.0,280.0,10.0,112.0,119.0,571.0,56.0,69.0,6.0,28.0,3849.0,538.0,316.0,79.0,474.0,529.0,218,172061.0,2.76,2.77,22.0,8475738,3849.0,81.0,37.0,0
1408,Jordie Benn,2069.0,403.0,26.0,4.0,11.0,751.0,17.0,961.0,5.0,27.0,329.0,1405.0,244.0,137.0,4.0,44.0,14643.0,1516.0,670.0,134.0,1.0,1.0,607,635654.0,5.4399999999999995,5.47,58.0,8474818,14643.0,977.0,111.0,1
1409,Jordin Tootoo,701.0,213.0,43.0,12.0,39.0,820.0,15.0,799.0,16.0,151.0,265.0,936.0,542.0,116.0,5.0,38.0,7367.0,1254.0,724.0,165.0,24.0,19.0,491,320703.0,4.45,4.42,203.0,8469547,7367.0,97.0,73.0,3
1410,Jori Lehtera,609.0,66.0,34.0,7.0,34.0,234.0,12.0,232.0,15.0,117.0,67.0,1094.0,157.0,111.0,4.0,9.0,6458.0,512.0,316.0,110.0,1555.0,1600.0,307,261239.0,2.5,2.51,50.0,8474627,6458.0,118.0,77.0,0
1411,Josef Melichar,105.0,16.0,0.0,0.0,0.0,39.0,0.0,25.0,0.0,0.0,6.0,68.0,37.0,9.0,0.0,0.0,775.0,49.0,19.0,2.0,0.0,0.0,39,33069.0,0.43,0.44,6.0,8466203,775.0,55.0,9.0,1
1412,Joseph Blandisi,151.0,13.0,10.0,6.0,11.0,114.0,1.0,82.0,3.0,42.0,44.0,213.0,78.0,31.0,2.0,9.0,1690.0,171.0,91.0,38.0,163.0,120.0,101,76428.0,2.38,2.41,27.0,8477010,1690.0,31.0,21.0,2
1413,Joseph Cramarossa,75.0,17.0,5.0,2.0,5.0,152.0,1.0,37.0,2.0,15.0,16.0,144.0,61.0,13.0,2.0,2.0,999.0,70.0,41.0,10.0,2.0,6.0,68,40078.0,1.75,1.9,22.0,8476390,999.0,25.0,8.0,0
1414,Joseph Gambardella,22.0,2.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,3.0,3.0,9.0,2.0,3.0,0.0,0.0,169.0,13.0,7.0,5.0,1.0,3.0,15,7293.0,0.38,0.37,0.0,8479970,169.0,5.0,3.0,0
1415,Joseph LaBate,10.0,1.0,0.0,0.0,1.0,23.0,0.0,8.0,0.0,0.0,4.0,19.0,21.0,0.0,0.0,0.0,147.0,13.0,5.0,3.0,0.0,1.0,13,5276.0,0.43,0.42,5.0,8476425,147.0,2.0,0.0,0
1416,Joseph Motzko,11.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,0.0,1.0,4.0,8.0,0.0,1.0,1.0,0.0,85.0,14.0,8.0,2.0,2.0,1.0,6,4195.0,0.52,0.49,2.0,8470564,85.0,1.0,0.0,3
1417,Josh Anderson,1352.0,159.0,131.0,46.0,144.0,1202.0,35.0,1105.0,50.0,445.0,490.0,1648.0,421.0,223.0,24.0,86.0,10811.0,2092.0,1204.0,229.0,163.0,114.0,535,510971.0,4.92,4.89,164.0,8476981,10811.0,272.0,92.0,3
1418,Josh Archibald,926.0,45.0,45.0,16.0,53.0,854.0,12.0,330.0,17.0,109.0,148.0,450.0,113.0,83.0,6.0,21.0,5469.0,616.0,344.0,81.0,77.0,44.0,305,224975.0,2.93,2.84,67.0,8476326,5469.0,167.0,38.0,3
1419,Josh Bailey,2333.0,701.0,183.0,59.0,185.0,535.0,46.0,1318.0,78.0,598.0,512.0,3540.0,221.0,575.0,34.0,114.0,21917.0,2790.0,1589.0,622.0,2143.0,1675.0,1056,1047960.0,7.590000000000001,7.62,113.0,8474573,21917.0,509.0,392.0,3
1420,Josh Brown,824.0,115.0,11.0,2.0,7.0,609.0,6.0,325.0,3.0,19.0,112.0,503.0,254.0,33.0,3.0,19.0,5872.0,489.0,239.0,52.0,0.0,0.0,289,249712.0,2.42,2.46,63.0,8477384,5872.0,388.0,22.0,1
1421,Josh Currie,34.0,2.0,2.0,1.0,2.0,39.0,1.0,18.0,0.0,4.0,5.0,24.0,2.0,5.0,1.0,0.0,271.0,36.0,19.0,3.0,6.0,4.0,22,11417.0,0.76,0.56,1.0,8477680,271.0,17.0,3.0,3
1422,Josh Doan,27.0,1.0,5.0,3.0,11.0,7.0,2.0,15.0,0.0,5.0,8.0,22.0,0.0,9.0,2.0,1.0,192.0,37.0,23.0,9.0,7.0,5.0,11,8124.0,0.51,0.51,2.0,8482659,192.0,7.0,4.0,3
1423,Josh Dunne,20.0,1.0,0.0,0.0,1.0,31.0,0.0,12.0,0.0,4.0,6.0,24.0,10.0,0.0,0.0,2.0,207.0,20.0,11.0,1.0,53.0,32.0,14,8522.0,0.87,0.8999999999999999,4.0,8482623,207.0,11.0,0.0,0
1424,Josh Gorges,3172.0,286.0,16.0,5.0,12.0,960.0,7.0,645.0,4.0,25.0,273.0,1557.0,305.0,105.0,2.0,22.0,17140.0,1032.0,409.0,122.0,3.0,0.0,618,763826.0,4.1,4.23,76.0,8470324,17140.0,1418.0,89.0,1
1425,Josh Gratton,10.0,4.0,1.0,0.0,1.0,20.0,1.0,16.0,0.0,2.0,5.0,27.0,57.0,3.0,0.0,0.0,177.0,22.0,14.0,2.0,0.0,0.0,19,7111.0,0.42,0.42,13.0,8469844,177.0,0.0,2.0,2
1426,Josh Green,24.0,1.0,1.0,0.0,1.0,15.0,0.0,29.0,1.0,7.0,13.0,42.0,13.0,2.0,0.0,2.0,295.0,42.0,24.0,6.0,25.0,19.0,19,12170.0,1.01,0.97,2.0,8464984,295.0,3.0,1.0,0
1427,Josh Hennessy,3.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,4.0,1.0,13.0,2.0,0.0,0.0,0.0,87.0,7.0,4.0,1.0,15.0,18.0,8,3474.0,1.78,1.89,1.0,8470636,87.0,0.0,0.0,0
1428,Josh Jacobs,2.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,61.0,6.0,4.0,1.0,0.0,0.0,3,2885.0,0.79,0.83,0.0,8477972,61.0,5.0,0.0,1
1429,Josh Jooris,563.0,51.0,23.0,10.0,23.0,220.0,5.0,273.0,8.0,87.0,92.0,421.0,87.0,55.0,4.0,18.0,4020.0,485.0,291.0,74.0,746.0,679.0,211,157333.0,1.74,1.77,45.0,8477591,4020.0,102.0,32.0,3
1430,Josh Leivo,419.0,81.0,41.0,14.0,37.0,177.0,15.0,471.0,12.0,150.0,203.0,694.0,73.0,94.0,6.0,34.0,4542.0,836.0,455.0,126.0,54.0,39.0,265,197986.0,5.54,5.59,43.0,8476410,4542.0,59.0,53.0,2
1431,Josh Mahura,326.0,72.0,10.0,2.0,3.0,232.0,7.0,264.0,1.0,9.0,87.0,423.0,72.0,45.0,3.0,7.0,3835.0,439.0,189.0,33.0,0.0,0.0,196,168000.0,2.92,2.9,27.0,8479372,3835.0,196.0,35.0,1
1432,Josh Manson,2440.0,410.0,38.0,11.0,22.0,1409.0,17.0,938.0,10.0,87.0,299.0,1185.0,540.0,155.0,8.0,53.0,13989.0,1527.0,748.0,261.0,2.0,0.0,573,664528.0,4.57,4.55,122.0,8476312,13989.0,662.0,117.0,1
1433,Josh Morrissey,1906.0,372.0,67.0,10.0,30.0,781.0,42.0,1418.0,15.0,103.0,476.0,2186.0,289.0,309.0,6.0,71.0,15271.0,2320.0,1075.0,213.0,1.0,2.0,582,786523.0,4.52,4.47,93.0,8477504,15271.0,886.0,242.0,1
1434,Josh Norris,457.0,90.0,70.0,30.0,57.0,247.0,9.0,337.0,31.0,172.0,159.0,832.0,57.0,123.0,10.0,38.0,4379.0,741.0,407.0,70.0,1196.0,1299.0,183,193678.0,2.72,2.72,52.0,8480064,4379.0,116.0,53.0,0
1435,Josh Teves,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,1,820.0,0.48,0.63,0.0,8481425,17.0,1.0,0.0,1
1436,Joshua Ho-Sang,82.0,49.0,7.0,2.0,4.0,7.0,4.0,53.0,1.0,14.0,21.0,136.0,20.0,24.0,1.0,2.0,947.0,94.0,50.0,22.0,6.0,2.0,53,48298.0,1.7,1.6800000000000002,18.0,8477959,947.0,6.0,17.0,3
1437,Joshua Roy,31.0,5.0,4.0,2.0,9.0,12.0,2.0,43.0,0.0,10.0,28.0,42.0,0.0,9.0,0.0,2.0,369.0,77.0,34.0,9.0,5.0,2.0,23,16754.0,0.51,0.52,1.0,8482749,369.0,21.0,5.0,3
1438,Josiah Slavin,27.0,3.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,5.0,3.0,9.0,4.0,1.0,0.0,2.0,245.0,23.0,13.0,4.0,38.0,29.0,15,10827.0,0.41,0.39,1.0,8481004,245.0,4.0,1.0,2
1439,Juho Lammikko,370.0,33.0,11.0,3.0,21.0,188.0,4.0,138.0,4.0,44.0,54.0,230.0,30.0,26.0,2.0,11.0,2760.0,262.0,149.0,36.0,682.0,621.0,159,109980.0,1.27,1.31,16.0,8477996,2760.0,83.0,15.0,3
1440,Jujhar Khaira,933.0,133.0,33.0,14.0,43.0,784.0,8.0,342.0,11.0,123.0,144.0,503.0,209.0,81.0,6.0,26.0,5777.0,668.0,364.0,102.0,746.0,648.0,337,254336.0,3.94,3.9699999999999998,56.0,8476915,5777.0,190.0,48.0,2
1441,Julian Melchiori,82.0,24.0,0.0,0.0,0.0,49.0,0.0,39.0,0.0,0.0,12.0,53.0,8.0,2.0,0.0,0.0,621.0,54.0,27.0,6.0,0.0,0.0,30,29331.0,1.17,1.1600000000000001,3.0,8475815,621.0,41.0,2.0,1
1442,Julien Brouillette,20.0,5.0,1.0,0.0,0.0,11.0,1.0,8.0,0.0,0.0,4.0,14.0,0.0,2.0,0.0,0.0,191.0,16.0,4.0,1.0,0.0,0.0,11,9904.0,0.5700000000000001,0.52,1.0,8475567,191.0,12.0,1.0,1
1443,Julien Gauthier,185.0,45.0,19.0,2.0,25.0,337.0,6.0,163.0,11.0,91.0,77.0,239.0,44.0,41.0,4.0,21.0,2456.0,345.0,202.0,39.0,18.0,12.0,180,102111.0,2.24,2.27,38.0,8479328,2456.0,60.0,22.0,3
1444,Julius Honka,151.0,51.0,2.0,0.0,2.0,45.0,2.0,144.0,0.0,4.0,37.0,227.0,28.0,13.0,0.0,9.0,1695.0,226.0,113.0,12.0,1.0,0.0,86,71972.0,1.6400000000000001,1.68,9.0,8477945,1695.0,72.0,11.0,1
1445,Juraj Slafkovsky,219.0,55.0,24.0,7.0,28.0,204.0,8.0,186.0,9.0,73.0,93.0,432.0,78.0,60.0,3.0,24.0,2190.0,406.0,194.0,46.0,15.0,15.0,121,116828.0,1.03,1.02,17.0,8483515,2190.0,95.0,36.0,2
1446,Jussi Jokinen,2010.0,326.0,144.0,49.0,132.0,367.0,42.0,1152.0,53.0,385.0,436.0,2475.0,301.0,418.0,20.0,72.0,15846.0,2144.0,1233.0,291.0,1692.0,1972.0,714,700971.0,5.38,5.34,147.0,8469638,15846.0,361.0,274.0,2
1447,Justin Abdelkader,1716.0,234.0,106.0,46.0,130.0,1748.0,18.0,1134.0,42.0,439.0,471.0,2530.0,582.0,252.0,23.0,87.0,14819.0,2011.0,1232.0,165.0,842.0,859.0,736,658207.0,6.3100000000000005,6.26,261.0,8471716,14819.0,344.0,146.0,2
1448,Justin Auger,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,0.0,2,959.0,0.32,0.38,1.0,8477428,22.0,2.0,0.0,3
1449,Justin Bailey,212.0,32.0,10.0,0.0,14.0,157.0,4.0,176.0,6.0,42.0,57.0,208.0,24.0,23.0,0.0,10.0,2102.0,322.0,175.0,46.0,15.0,6.0,141,87311.0,3.59,3.51,29.0,8477473,2102.0,69.0,13.0,3
1450,Justin Barron,212.0,70.0,12.0,2.0,4.0,115.0,6.0,144.0,4.0,11.0,46.0,243.0,36.0,30.0,2.0,10.0,1983.0,251.0,113.0,13.0,0.0,0.0,94,99011.0,1.4,1.3900000000000001,11.0,8482111,1983.0,102.0,18.0,1
1451,Justin Braun,3364.0,437.0,34.0,5.0,19.0,1079.0,20.0,1539.0,9.0,57.0,525.0,1927.0,305.0,199.0,3.0,80.0,21248.0,2454.0,1090.0,283.0,0.0,0.0,841,973869.0,6.1,6.22,83.0,8474027,21248.0,1313.0,165.0,1
1452,Justin Brazeau,29.0,3.0,5.0,3.0,5.0,43.0,0.0,23.0,2.0,16.0,13.0,22.0,2.0,7.0,1.0,6.0,319.0,47.0,31.0,3.0,7.0,3.0,19,12674.0,0.5,0.55,2.0,8479638,319.0,12.0,2.0,3
1453,Justin Danforth,347.0,15.0,22.0,11.0,34.0,201.0,1.0,157.0,10.0,74.0,97.0,284.0,30.0,43.0,8.0,17.0,2182.0,325.0,168.0,43.0,284.0,285.0,122,99568.0,1.5,1.49,24.0,8479941,2182.0,69.0,21.0,3
1454,Justin DiBenedetto,14.0,1.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,1.0,12.0,2.0,1.0,0.0,0.0,104.0,10.0,6.0,0.0,0.0,0.0,8,4351.0,0.43,0.47,5.0,8474731,104.0,3.0,1.0,0
1455,Justin Dowling,138.0,20.0,7.0,3.0,9.0,65.0,0.0,94.0,4.0,34.0,41.0,184.0,18.0,19.0,0.0,7.0,1616.0,185.0,96.0,35.0,185.0,178.0,100,64945.0,3.14,3.0900000000000003,4.0,8475413,1616.0,32.0,12.0,0
1456,Justin Falk,778.0,98.0,3.0,1.0,3.0,503.0,2.0,277.0,0.0,17.0,96.0,526.0,209.0,33.0,0.0,14.0,5951.0,458.0,201.0,37.0,0.0,0.0,279,245637.0,4.14,4.12,53.0,8473992,5951.0,334.0,30.0,1
1457,Justin Faulk,3326.0,567.0,126.0,29.0,83.0,1489.0,68.0,2682.0,29.0,183.0,789.0,3554.0,421.0,424.0,8.0,152.0,25673.0,4310.0,2159.0,546.0,1.0,0.0,902,1245740.0,6.71,6.6,95.0,8475753,25673.0,1212.0,298.0,1
1458,Justin Florek,7.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,1.0,2.0,2.0,7.0,0.0,2.0,0.0,0.0,64.0,8.0,5.0,2.0,1.0,0.0,4,2843.0,0.47,0.52,0.0,8475845,64.0,0.0,1.0,2
1459,Justin Fontaine,383.0,39.0,27.0,6.0,27.0,27.0,10.0,227.0,11.0,80.0,97.0,367.0,58.0,68.0,2.0,19.0,3366.0,419.0,237.0,63.0,4.0,4.0,197,142151.0,1.39,1.43,28.0,8476235,3366.0,74.0,41.0,3
1460,Justin Hodgman,8.0,2.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,1.0,9.0,2.0,1.0,1.0,0.0,81.0,4.0,3.0,0.0,21.0,25.0,5,3419.0,0.58,0.58,1.0,8474793,81.0,0.0,0.0,0
1461,Justin Holl,1212.0,237.0,11.0,2.0,13.0,521.0,6.0,373.0,3.0,24.0,119.0,604.0,172.0,87.0,3.0,22.0,7810.0,603.0,291.0,93.0,0.0,0.0,323,370494.0,3.37,3.36,40.0,8475718,7810.0,457.0,76.0,1
1462,Justin Johnson,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2,778.0,0.5,0.39,1.0,8476086,22.0,0.0,0.0,3
1463,Justin Kirkland,11.0,1.0,0.0,0.0,1.0,13.0,0.0,6.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,93.0,15.0,6.0,0.0,5.0,10.0,9,3897.0,0.99,0.9299999999999999,1.0,8477993,93.0,4.0,0.0,0
1464,Justin Kloos,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,23.0,3.0,2.0,1.0,0.0,0.0,2,943.0,1.35,1.35,1.0,8480082,23.0,0.0,0.0,0
1465,Justin Mercier,5.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,1.0,4.0,0.0,7.0,0.0,2.0,0.0,1.0,92.0,7.0,5.0,4.0,0.0,1.0,9,3882.0,0.48,0.48,1.0,8471829,92.0,1.0,1.0,0
1466,Justin Richards,8.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,50.0,2.0,2.0,2.0,8.0,5.0,3,1906.0,0.64,0.7,1.0,8482179,50.0,1.0,2.0,0
1467,Justin Schultz,1668.0,402.0,71.0,11.0,36.0,414.0,38.0,1520.0,22.0,152.0,554.0,2828.0,198.0,324.0,4.0,90.0,18494.0,2537.0,1154.0,183.0,4.0,1.0,747,881847.0,6.38,6.4,46.0,8474602,18494.0,910.0,253.0,1
1468,Justin Shugg,3.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,23.0,4.0,3.0,0.0,0.0,0.0,3,1025.0,0.46,0.43,0.0,8475826,23.0,0.0,0.0,3
1469,Justin Sourdif,3.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,2.0,2.0,0.0,0.0,0.0,3,1591.0,0.36,0.32,1.0,8482088,36.0,2.0,0.0,3
1470,Justin Williams,1639.0,618.0,198.0,77.0,239.0,477.0,47.0,1999.0,74.0,693.0,811.0,2906.0,428.0,490.0,44.0,163.0,16860.0,3622.0,2120.0,346.0,384.0,304.0,804,798237.0,7.33,7.27,201.0,8468508,16860.0,314.0,292.0,3
1471,Juuso Parssinen,143.0,32.0,14.0,7.0,26.0,138.0,2.0,73.0,5.0,47.0,43.0,205.0,27.0,37.0,2.0,7.0,1641.0,187.0,103.0,42.0,285.0,234.0,89,77243.0,1.02,1.03,26.0,8481704,1641.0,33.0,23.0,0
1472,Juuso Riikola,153.0,33.0,3.0,2.0,2.0,178.0,0.0,114.0,1.0,10.0,38.0,184.0,18.0,13.0,1.0,8.0,1711.0,198.0,88.0,21.0,0.0,0.0,80,72493.0,2.12,2.11,7.0,8480945,1711.0,65.0,10.0,1
1473,Juuso Valimaki,553.0,120.0,9.0,0.0,3.0,179.0,4.0,354.0,5.0,45.0,129.0,553.0,109.0,67.0,0.0,16.0,5227.0,590.0,273.0,51.0,0.0,0.0,228,239116.0,2.49,2.46,33.0,8479976,5227.0,300.0,58.0,1
1474,Jyrki Jokipakka,358.0,97.0,3.0,0.0,1.0,142.0,2.0,154.0,1.0,6.0,47.0,346.0,34.0,28.0,0.0,11.0,3288.0,259.0,114.0,36.0,0.0,0.0,150,140150.0,1.4,1.3900000000000001,12.0,8476279,3288.0,164.0,25.0,1
1475,K'Andre Miller,871.0,184.0,29.0,5.0,19.0,554.0,20.0,490.0,4.0,36.0,172.0,604.0,120.0,105.0,2.0,22.0,7494.0,838.0,373.0,210.0,0.0,0.0,294,376040.0,1.91,1.93,28.0,8480817,7494.0,394.0,76.0,1
1476,Kaapo Kakko,444.0,93.0,57.0,17.0,55.0,94.0,13.0,435.0,27.0,152.0,173.0,745.0,66.0,116.0,9.0,46.0,5475.0,842.0,469.0,142.0,26.0,20.0,300,261557.0,2.64,2.65,50.0,8481554,5475.0,87.0,59.0,3
1477,Kaedan Korczak,89.0,13.0,1.0,0.0,0.0,68.0,1.0,71.0,0.0,1.0,24.0,82.0,8.0,11.0,0.0,8.0,802.0,116.0,48.0,10.0,0.0,0.0,37,37286.0,1.42,1.49,3.0,8481527,802.0,40.0,10.0,1
1478,Kael Mouillierat,7.0,0.0,1.0,0.0,0.0,12.0,1.0,2.0,0.0,2.0,2.0,9.0,10.0,2.0,0.0,0.0,99.0,5.0,2.0,5.0,24.0,21.0,7,3765.0,0.77,0.75,0.0,8476147,99.0,3.0,1.0,2
1479,Kaiden Guhle,444.0,94.0,10.0,1.0,3.0,200.0,7.0,176.0,2.0,14.0,50.0,213.0,83.0,40.0,2.0,9.0,2711.0,297.0,143.0,48.0,0.0,0.0,114,141735.0,0.81,0.81,20.0,8482087,2711.0,255.0,30.0,1
1480,Kailer Yamamoto,630.0,106.0,58.0,23.0,96.0,343.0,12.0,259.0,23.0,213.0,146.0,828.0,114.0,134.0,9.0,33.0,5681.0,688.0,422.0,162.0,82.0,47.0,303,282820.0,3.73,3.73,75.0,8479977,5681.0,145.0,76.0,3
1481,Kale Clague,168.0,55.0,2.0,0.0,1.0,49.0,2.0,94.0,0.0,8.0,25.0,259.0,42.0,21.0,1.0,7.0,1867.0,165.0,78.0,14.0,0.0,0.0,94,90342.0,2.46,2.4,5.0,8479348,1867.0,64.0,19.0,1
1482,Kalle Kossila,17.0,5.0,2.0,0.0,1.0,13.0,0.0,21.0,2.0,4.0,5.0,43.0,4.0,3.0,0.0,0.0,281.0,32.0,21.0,4.0,59.0,59.0,19,10811.0,1.69,1.57,0.0,8479290,281.0,7.0,1.0,0
1483,Kamil Kreps,625.0,22.0,9.0,3.0,8.0,123.0,1.0,162.0,5.0,46.0,56.0,321.0,36.0,33.0,2.0,9.0,2823.0,282.0,160.0,61.0,786.0,821.0,142,113285.0,0.74,0.76,16.0,8470631,2823.0,83.0,24.0,0
1484,Karl Alzner,3036.0,412.0,20.0,1.0,7.0,843.0,17.0,895.0,2.0,32.0,310.0,1563.0,219.0,130.0,0.0,26.0,17542.0,1418.0,624.0,175.0,0.0,0.0,685,826077.0,5.5,5.47,63.0,8473991,17542.0,1278.0,110.0,1
1485,Karl Stollery,50.0,13.0,0.0,0.0,0.0,52.0,0.0,27.0,0.0,2.0,8.0,71.0,21.0,3.0,0.0,0.0,475.0,48.0,21.0,4.0,0.0,0.0,23,20784.0,1.77,1.81,5.0,8476798,475.0,37.0,3.0,1
1486,Karlis Skrastins,1096.0,72.0,9.0,1.0,3.0,144.0,5.0,207.0,3.0,20.0,94.0,502.0,92.0,39.0,2.0,10.0,5847.0,372.0,136.0,59.0,1.0,0.0,232,269666.0,1.15,1.1600000000000001,22.0,8467519,5847.0,466.0,30.0,1
1487,Karson Kuhlman,227.0,31.0,12.0,3.0,24.0,181.0,4.0,202.0,5.0,64.0,83.0,263.0,29.0,30.0,0.0,13.0,2412.0,383.0,207.0,34.0,12.0,4.0,147,104401.0,2.49,2.56,17.0,8480901,2412.0,54.0,18.0,0
1488,Kaspars Daugavins,258.0,34.0,6.0,0.0,7.0,83.0,3.0,130.0,3.0,24.0,46.0,155.0,21.0,15.0,0.0,6.0,1547.0,206.0,115.0,41.0,46.0,32.0,91,61220.0,1.47,1.54,14.0,8473484,1547.0,43.0,9.0,2
1489,Kasper Bjorkqvist,8.0,0.0,1.0,0.0,1.0,9.0,0.0,4.0,1.0,3.0,0.0,7.0,2.0,1.0,0.0,0.0,73.0,11.0,8.0,0.0,0.0,0.0,6,3013.0,0.5,0.48,0.0,8479512,73.0,2.0,0.0,3
1490,Kasperi Kapanen,946.0,165.0,84.0,24.0,61.0,552.0,23.0,771.0,37.0,243.0,288.0,1258.0,110.0,208.0,8.0,52.0,9094.0,1373.0,787.0,208.0,105.0,56.0,460,405128.0,4.5600000000000005,4.5,67.0,8477953,9094.0,121.0,124.0,3
1491,Keaton Ellerby,421.0,99.0,4.0,1.0,4.0,317.0,3.0,236.0,0.0,5.0,83.0,430.0,78.0,27.0,0.0,13.0,4014.0,412.0,162.0,35.0,0.0,0.0,212,178028.0,2.85,2.62,30.0,8474184,4014.0,241.0,23.0,1
1492,Keaton Middleton,4.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,41.0,5.0,2.0,0.0,0.0,0.0,3,1675.0,0.37,0.36,0.0,8479387,41.0,1.0,0.0,1
1493,Keegan Kolesar,444.0,79.0,26.0,4.0,40.0,911.0,7.0,227.0,15.0,109.0,99.0,406.0,205.0,72.0,4.0,26.0,4442.0,473.0,277.0,78.0,210.0,153.0,275,186809.0,2.34,2.4,59.0,8478434,4442.0,133.0,46.0,3
1494,Keegan Lowe,8.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,11.0,10.0,0.0,0.0,1.0,79.0,14.0,4.0,3.0,0.0,0.0,4,3329.0,0.74,0.54,2.0,8476397,79.0,5.0,0.0,1
1495,Keith Aucoin,113.0,29.0,12.0,2.0,8.0,50.0,4.0,80.0,6.0,34.0,31.0,184.0,8.0,34.0,2.0,8.0,1355.0,166.0,91.0,46.0,324.0,298.0,92,63079.0,3.28,3.2199999999999998,18.0,8469779,1355.0,30.0,22.0,0
1496,Keith Aulie,423.0,85.0,4.0,0.0,0.0,343.0,4.0,167.0,0.0,7.0,56.0,288.0,186.0,14.0,0.0,6.0,3614.0,268.0,118.0,18.0,0.0,0.0,167,144976.0,2.05,2.1,29.0,8474048,3614.0,206.0,10.0,1
1497,Keith Ballard,1181.0,225.0,19.0,3.0,7.0,606.0,9.0,479.0,7.0,52.0,179.0,870.0,337.0,88.0,2.0,25.0,9008.0,823.0,359.0,85.0,1.0,0.0,371,406551.0,3.2,3.2,127.0,8470054,9008.0,602.0,69.0,1
1498,Keith Tkachuk,384.0,64.0,38.0,13.0,48.0,220.0,8.0,254.0,17.0,116.0,113.0,599.0,117.0,81.0,6.0,21.0,3402.0,489.0,305.0,30.0,752.0,861.0,146,134641.0,1.19,1.2,43.0,8458229,3402.0,36.0,43.0,2
1499,Keith Yandle,2573.0,894.0,97.0,19.0,64.0,445.0,54.0,3155.0,24.0,170.0,1075.0,4937.0,504.0,599.0,9.0,148.0,26986.0,4977.0,2314.0,339.0,1.0,0.0,1055,1333341.0,7.89,7.79,188.0,8471735,26986.0,1005.0,502.0,1
1500,Kellan Lain,7.0,1.0,1.0,0.0,1.0,7.0,0.0,4.0,1.0,3.0,1.0,10.0,11.0,1.0,0.0,0.0,81.0,10.0,7.0,2.0,19.0,18.0,9,2818.0,0.44,0.46,2.0,8477201,81.0,1.0,0.0,2
1501,Ken Klee,197.0,9.0,1.0,0.0,0.0,102.0,1.0,64.0,0.0,0.0,14.0,114.0,28.0,11.0,0.0,4.0,1591.0,109.0,50.0,11.0,0.0,0.0,70,64749.0,0.42,0.42,6.0,8456850,1591.0,104.0,10.0,1
1502,Kenndal McArdle,47.0,7.0,1.0,0.0,0.0,89.0,1.0,21.0,0.0,7.0,8.0,58.0,51.0,3.0,0.0,2.0,507.0,38.0,20.0,8.0,2.0,1.0,42,21353.0,1.53,1.54,12.0,8471694,507.0,19.0,2.0,2
1503,Kenny Agostino,115.0,42.0,8.0,0.0,9.0,168.0,3.0,134.0,5.0,38.0,59.0,202.0,30.0,28.0,0.0,12.0,1446.0,210.0,122.0,32.0,28.0,15.0,86,64848.0,3.5,3.56,8.0,8475844,1446.0,21.0,20.0,2
